index,count,hate_speech,offensive_language,neither,class,tweet
10406,3,0,3,0,1,Hapa kuna wazo ambalo huna valentine bc bitch yako mbaya mbaya haha
10407,3,0,3,0,1,Hey @DreamShakeSBN mashabiki. Ikiwa mtu yeyote anajiuliza ni nini kichupo cha manjano nyuma ya kola - ni kwa timu ambazo zimeshinda bingwa
10408,3,0,3,0,1,"Haya @ RSherman_25 wewe ni mjinga # ukabilaisaliveandwellbro, jifunze kutoka kwa weusi wengine kwenye ligi jinsi ya kujiendesha"
10409,3,0,0,3,2,Haya @ Yankees mashabiki ni alama nzuri? #kutazama fomu http://t.co/HLQAl7cIGf
10410,3,0,3,0,1,Haya @ups dis white white @thatUPSdude aliniita nigger wakati sikujibu da mlango kwa wakati. Yeye hayafai kutoa pizza
10411,3,1,2,0,1,Haya Okrah ... Amka tu tayari. Unajua tayari Bammy na Moochie wako ndani kwa commies. Acha na ujinga wa chuki nyeupe.
10412,3,1,2,0,1,Haya jambazi..Adam alijitokeza..kuleta bia zaidi.
10413,3,0,3,0,1,Hey bitches nitakuwa IC usiku wa leo kwa hivyo piga nambari & # 128527;
10414,3,0,0,3,2,"Halo kila mtu,"
10415,3,0,3,0,1,"White Iron Band itacheza Jumamosi hii (12-11-10) kwenye Mteremko wa Lutsen, MN huko Papa Charlie & # 8217; (21+). Kutakuwa wa kweli ... """
10416,4,1,1,2,2,"Haya ikiwa ninachochea Buibui, Rockstar, na Monster pamoja na kuifunga, je! Ningeweza / kulazwa hospitalini au labda tu? Kuuliza kwa rafiki"
10417,3,0,0,3,2,Haya wanawake naweza kuuliza swali? Kwa nini yig niggas kuwa fkn vilema! Ni vibanzi vibaya zaidi na niggas LAMEST
10418,3,0,3,0,1,Hey morons katika #foxnews na #foxffriends ilikuwa ya kisiasa wakati Bush aliibua tishio la ugaidi kabla ya uchaguzi? LMAO katika wewe #teabagger
10419,6,0,6,0,1,Haya watu wangu. Kijana huyu wa Kiyahudi anayependa nigger @Deuterostomes aliuliza ikiwa nilikuwa nikitoa vitisho vya kifo dhidi ya watu wake wanaowania mbuzi. Mnyonge.
10420,3,0,3,0,1,"He! Nitapata aina fulani ya ndege iliyochorwa mwili wangu, ikifuatana na hali ya nanga / kamba. Hakuna mtu anayefanya hivyo hivi sasa, sivyo?"
10421,3,0,1,2,2,"Halo, watu wanaangalia ndege, unatambua kama & # 8217; mamia, mamia ya picha za bure za boob kwenye wavuti, sivyo?"
10422,3,1,2,0,1,"Hey, wewe, bitch katika mini-van. Acha kupanda punda wangu. Huna nguvu kwenye gari lako, acha tu tayari."
10423,3,0,3,0,1,Haya.
10424,3,0,3,0,1,Mbali.
10425,3,0,2,1,1,"Hii ilikuwa kofia yangu ya kuhitimu. Kama kutomba wewe, bitch, Detroit What. http://t.co/fvNpE7ukn7 """
10426,3,0,1,2,2,"Hei. @BarackObama. Usiwe kama mjinga mweupe mjinga kwenye sinema fulani ya kutisha anauliza #America ajifiche kutoka kwa #ISIS nyuma ya mishono mingine. M, kay?"
10427,6,0,6,0,1,"Hi Charlie, unakula pipi iliyobaki? @ Charlie4927 @ StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @ PattiSM74"
10428,3,0,3,0,1,Jembe la kuficha http://t.co/39fPSgB7hk
10429,3,0,3,0,1,Shule ya upili ni ngumu kwa kila mtu. Kukua kutomba juu na acha kuwa kitoto kidogo. Hiyo inapaswa kuwa mstari wa lebo kwa ziara yangu mpya ya kuzungumza
10430,3,0,3,0,1,"Juu basi, bitch yao hupasuka, huvuta sigara thabiti 11 g na nigga yangu Jorge"
10431,3,0,0,3,2,Ya juu kisha jembe lakini ilicheza cooooool
10432,3,0,3,0,1,Juu basi jembe linalotazama mbwa mwitu wa Wall Street
10433,3,0,3,0,1,Juu basi jembe na punda wa kitoto Benny
10434,6,0,6,0,1,"Juu basi jembe, kupiga bakuli hii kwa nigga Rick yangu! #RIPRick"
10435,3,0,3,0,1,Bitch ya juu thenna hiyo ni mimi nina tweeting
10436,3,0,1,2,2,Pango la juu kidogo
10437,3,0,3,0,1,Highhhhh kuangalia alfajiri ya sayari ya nyani #Maajabu #MaishaKamilika
10438,6,0,6,0,1,"Nyanda ya juu Highland. Hizo zinauma kijinga kwenye Damu, ningependa kutomba na Deja thoe & # 128077;"
10439,3,0,3,0,1,"Tabasamu lake kubwa, macho yake ni chink."
10441,3,0,3,0,1,Punda wake bunda punda nigga prolly hawapati pussy yoyote
10442,3,0,0,3,2,Kidogo chakech punda ni njia ile ile kwa hivyo haijalishi.
10443,3,1,2,0,1,Kijana wake wananichekesha kwa sababu yeye ananipunguza & # 128520;
10444,3,0,3,0,1,"Mpenzi wake atakuwa kama ""Wewe hautengenezi timu? Mimi ni sawa fag."
10445,3,0,3,0,1," @ZRawTaroli: ....... Kondoo dume kweli walimkata Michael Sam. Wow. """" """
10446,3,0,3,0,1,Nywele zake zilimpendeza sana uso wake wa kupendeza lakini bitch wake wa zamani alipenda picha hiyo ili aonekane kama fucc hiyo
10447,9,0,9,0,1,Piga kitita na bomu la gari.
10448,3,0,3,0,1,Piga kitita chake mimi ni kama shaggy mimi ni kama hapana sikuwa mimi
10449,3,0,3,0,1,Piga na kuipitisha mpaka ile pussy iweze kunyooka
10450,3,2,1,0,0,Nipigie mipango nigs
10451,3,0,2,1,1,Nipige na mipango mah nigs
10452,3,0,3,0,1,Piga gari langu na mwamba mwingine na nitakuwa punda wako muda wote.
10453,3,0,1,2,2,Hitler hakuimaliza. Unaweza. Ikiwa nigger ur Myahudi anakabiliana nawe mitaani ni nini basi.
10454,3,0,3,0,1,"Hittin analamba, unapata nini nje?"
10456,3,0,3,0,1,"Wewe & amp; wavulana ni paka wengine! """
10457,3,3,0,0,0,"Kupiga wanawake ni makosa kimaadili lakini mateke hubakwa, kutekwa nyara. Kupigwa, kuuzwa kuwa watumwa wa ngono, wakati wataimaliza hiyo?"
10458,6,0,6,0,1,Hmm RT @IceJJFish: Kila jike niliyemwiga ni jembe ambalo halijawahi kukutana na mwanamke halisi maishani mwangu.
10459,3,0,3,0,1,"Hmm .. Punda wote ni chunky, ubongo ni uwendawazimu."
10460,3,1,2,0,1,Mechi ya talmu ya Hmu lakini ninapochota niccas zingine 30 za & # 128530;
10461,3,0,0,3,2,Vijembe vya jembe vinafanya kazi nageuza chris breezy
10462,3,0,3,0,1,Hoes sio wana kutomba nigga wakati huo wewe lakini matumbwi yote una fuck nigga sasa
10463,3,0,3,0,1,"Hoes zote kwenye bandwagon yangu, gaggin yako ya bitch, yeye huanguka kwa ndege. # A $ AP"
10464,3,0,3,0,1,Majembe siku zote hulaumu majembe kwa kuwa majembe.
10465,6,0,1,5,2,Majembe kila wakati husema majembe ya niggas lakini ni majembe & # 128175;
10466,3,0,3,0,1,Jembe kila wakati hujaribu kusema wanaonekana kama mtu mashuhuri .... HAKUNA KITAMBI !!! Unapenda jembe lingine linalopenda krenshaw kukaa chini punda msingi
10467,3,0,3,0,1,Jembe na dey jembe huleta
10468,3,0,3,0,1,Jembe linawaletea marafiki karibu wao nigga na wao nigga wanaishia kutamba na rafiki wa kitoto na yule jike hata hawajui
10469,3,1,2,0,1,"Jembe ziwe kama ""Jembe ziwe kama"" .......... Lakini ziwe ni majembe yanayofanana"
10470,3,0,3,0,1,Jembe liwe kama niggas yangu haiwezi kuwa na majembe ... lakini ndivyo anavyokutana na punda wako!
10472,3,0,3,0,1,"Jembe linatengeneza video za twerk. Kuzungumza pambano ""kucheza tu karibu"" kitita unajua ulikuwa mzito"
10473,3,0,3,0,1,Majembe kuwa prayin niccas dnt kno dat background
10474,3,1,2,0,1,Majembe huingia kwenye kitita hiki ... Ongea juu ya shiti isiyo na maana ... & # 128514; & # 128514; & # 128514;
10476,3,0,3,0,1,Jembe gon daima kuwa majembe au wana njia jembe angalau.
10477,3,0,3,0,1,"Majembe yatakuwa majembe, wacha yawe."
10478,3,0,2,1,1,Majembe yamekwenda kuwa majembe lakini hiyo sio biashara yangu !!
10479,3,0,3,0,1,Majembe yamekwenda kuwa majembe. #UsiweBibi
10480,6,2,4,0,1,Jembe hutegemea majembe kwa sababu wanapata burudani zile zile
10481,3,1,2,0,1,Jembe wanaheshimu niggas ambao hupata dhiki kwa uhakika sitaongoza bitch ikiwa yote sitafanya ni ajali ya kupigwa yatashughulikiwa wazi # ongeza
10482,3,0,3,0,1,"Hoes thnk wao ""walishinda"" wakati ile nigga hiyo ndio uzio wa uzio inaanza kuwapa tahadhari ya lil ... ni nini ulishinda jembe? Nigga anayetaka kufurahi? Ah."
10483,6,0,5,1,1,Majembe yatakuwa majembe lol
10484,3,1,2,0,1,Jembe litakuwa jembe nd ratchets itakuwa ........ well u know
10485,6,0,6,0,1,"Majembe yatakuwa majembe, Jumatatu - Jumamosi & amp; kuanzia tena Jumapili baada ya ibada za kanisa."
10486,3,0,3,0,1,Jembe litakuwa majembe.
10487,3,0,3,0,1,"Majembe yataweka ""With ya man & # 128540;"" kama eneo kwenye bio yao basi hukasirika unapofikiria kuwa ni jembe .."
10488,3,0,3,0,1,"Hoi, fai moke hau !!!!"
10489,3,0,3,0,1,Hokis pokis bitch!
10490,3,0,3,0,1,"Shika chapa zako zote zilizo na alama na zilizoidhinishwa za vodka, unaweza kunirusha ujinga siku yoyote."
10491,6,2,4,0,1,"#NihifadhiMbao """
10492,3,0,3,0,1,"Shikilia msibani sio kwenye harusi ya kijinga ikiwa hajalikwa kwa kuondoka Miami hiyo ni jembe, ona kila mtu haraka sana kumwita ndugu1"
10493,3,0,3,0,1,Shikilia wanawake wakiacha wanaume wazuri kwa nukuu kadhaa waliona nigga bila chapisho la msichana kwenye Instagram ambalo alinakili kwenye google ... u hoes crazy & # 9996; & # 65039; & # 9996; & # 65039;
10494,3,0,3,0,1,Idara ya Haki ya Wamiliki Haipendezwi na Ukweli katika #Ferguson http://t.co/7vH4tyPMht Hizi mbio za kushindana kwa mbio ni ZA AIBU.
10495,3,1,2,0,1,Utupu mtakatifu wao hupiga punda wa bomu huko Buc-ee's
10496,3,0,3,0,1,"Punda mtakatifu. Bitch mweupe na ""baba 4 wa mtoto"" ""moja kwa moja huenda"" ""ambaye hutumia kondomu wakati wowote"""
10497,3,0,3,0,1,"Bitch labda unapaswa hivyo utakaa nje ya kliniki! """
10498,3,0,1,2,2,Tumbili takatifu hupiga joto leo
10499,3,0,0,3,2,Kondoo mtakatifu wa kondoo sijawahi kuwa kwenye instagram katika umri wa ukoo Ninaona picha kutoka wiki 20 zilizopita haha
10500,3,0,3,0,1,Shit takatifu kipindi cha nyuma cha Gurudumu la Bahati ... TENA. Ajabu!
10502,3,0,3,0,1,Nyumbani kwa kuku na kalamu Alfredo na Oreos na banjo
10503,3,0,3,0,1,Supu ya kujifanya ni nzuri sana na mboga kando na watapeli http://t.co/LiRwGwkdzE
10504,3,0,3,0,1,Kazi ya nyumbani na boonies tarehe na Caitlin usiku wa leo & gt; & gt;
10505,6,0,6,0,1,Kweli nadhani ningemtupa taka huyo kijana. Nami nitamtia kitoto chake. Nami nitampiga mama yake. Prolly alipiga mbwa wake mbaya wa punda
10506,3,0,3,0,1,Kwa uaminifu wakati huu nina shaka ningemtia tena Miley Cyrus tena kwamba bitch ni fujo.
10507,3,0,3,0,1,Kwa uaminifu ikiwa bitch wa hocest ratchet aliniuliza kwa prom yake niko dere
10508,3,0,3,0,1,Kwa kweli ni batches mbaya za kutosha katika ulimwengu kwa kila mtu (bila kujumuisha dykes)
10509,6,0,6,0,1,Punda punda bitch kujaribu kujaribu kuniambia shit.
10510,3,0,3,0,1,Hood niggas na batches wanapenda emojis lmfao
10511,3,0,3,0,1,Tumaini yall kno wen u kula pussy u inchi moja mbali na kifo.
10512,3,0,3,0,1,Natumahi utapata kitita na punda fulani ambaye anakidhi mahitaji yako
10513,3,0,0,3,2,Tunatumahi kuwa niggah hii inanunua gamma yangu 11 kwa sababu ninawataka
10514,3,0,3,0,1,Mvua kali za Kijapani za Kijapani na vitu vya kuchezea vimemunyonya & # 160; pussy http://t.co/8hrKgFyUk8
10515,3,0,3,0,1,Horny MiLF katika mavazi ya ndani ya kupendeza imechoma pussy yake ya zamani na dick ngumu & # 160; http://t.co/QsdW8mQNSl
10516,3,0,3,0,1,Horny aliniita akimuuliza anunue kinywaji asubuhi ya leo halafu jiggaboo hii inaingia NA KINYWAJI CHA SONIKI MKONONI #KUFANYA
10517,3,1,2,0,1,Cougar ya Horny hupata majogoo mawilid ndani yake & # 160; pussy http://t.co/wYF4ew32hF
10518,3,1,2,0,1,Mtoto mchanga aliyekomaa kwenye kimono ana pussy yake iliyochomwa na & # 160; ametomba http://t.co/RmAMISXW5c
10519,3,0,3,0,1,"Mashindano ya farasi, bitch."
10520,3,0,3,0,1,Houston ina madereva mengi ya takataka
10521,3,0,3,0,1,Jinsi nilivyopiga pussy http://t.co/40YiW6e2cH
10522,3,0,3,0,1,"Jinsi ninavyopaswa kukujua sio tu butke dyke ikiwa umepata ndevu, mtu wangu?"
10523,3,1,2,0,1,"Jinsi Paul atachukua mpira baada ya alama, na kuwinda kwa wrefs na benchi la Warriors bila kupata T?"
10524,3,0,3,0,1,Vipi kuhusu sinema ya Charles in Charge na Shia LeBouf kama Charlie na Ryan Gosling kama Buddy. #Kwa nini isiwe hivyo.
10525,3,0,3,0,1,Je! Ni vipi @terry_chappell na nilidhani tuzungumze juu ya punda wa @ Condawg907 sasa kwa kuwa ana twitter ?!)
10526,3,0,3,0,1,Je! Utakuwaje kuwa rafiki kwa marafiki wako
10527,3,0,3,0,1,Je! Ni vipi nyekundu za ngozi?
10528,3,0,3,0,1,Je! Siwezi kuchukua mtindo wangu nyuma kutoka kwa nikka wakati nikka ilikuwa ikichukua mtindo wangu NJIA hapo awali .....hubiri @ 1future & # 128175; #RNS
10529,3,0,0,3,2,Je! Mwanamke anawezaje kukuchukulia wakati wewe ni jembe? Namaanisha RT @BababyyBrandon: Je! Nigga inawezaje kukuchukulia wakati uko jembe? Lol kama ..
10530,3,0,3,0,1,"Je! Ni vipi unaweza kudharau lakini? Panya nyingi wataipakua au kwenda kwenye iTunes ili kuipata. Inapaswa kuwa cd ya hardcore ya fuckin, katika maduka tu."
10531,3,1,2,0,1,Unawezaje kusema kuwa hutaki nigga ambayo ni ya urafiki lakini pussy yako ni kama Casper mzuka wa kirafiki?
10532,3,0,0,3,2,Inakuaje sitaomba lakini nitapata wakati wa kitoto
10533,3,1,2,0,1,Jinsi gani unaweza kufanya hivyo kwangu bitch !!!
10534,3,0,3,0,1,Unawezaje kufanya hivi kwa meeeeeee bitch
10535,3,0,3,0,1,Je! Fucc tumeenda kuamini kwamba wewe hapa unauza matofali na kusema punda mchafu anapiga mateke nicca u sio sellin shit!
10536,3,2,1,0,0,Je! Nilikwamaje na mjanja mkubwa wa ulimwengu kwa dada? Nataka tu kuwasha moto moto na kumpeleka moja kwa moja kuzimu
10537,9,1,8,0,1,Je! Ninawezaje kumwambia huyu keshia kwamba mimi ni tryna kumtia kulia kwenye pussy
10538,3,1,2,0,1,Je! Unamwuliza mpana KULA tu tunda lake?
10539,3,0,3,0,1,Jinsi gani unaweza bloke mtu juu ya insta? Bubu bubu ananitisha
10540,3,0,3,0,1,"Unalala vipi usiku bitch, ikiwa mimi sio yule anayelala na weweuu !! & # 128266;"
10541,3,0,3,0,1,Unawasalimuje marafiki wako? & # 8212; yo bitch kuna nini & # 9829; http://t.co/012llZCmSU
10542,6,1,5,0,1,Je! Wewe hujipiga picha gani na bado kuwa mbaya? Hiyo ni kama kudanganya kwenye mtihani na bado unashindwa ... Aibu aibu!
10543,3,1,2,0,1,Je! Ni uchafu gani wa shangazi @DanaBashCNN kujifanya kuwa Obama anatishia msamaha sio mbaya sana kuliko Boehner kwenye Obamacare? #tot
10544,3,0,2,1,1,Jinsi anavyohamia kwenye chumba kilichojaa No's? Jinsi anakaa mwaminifu katika chumba kilichojaa majembe?
10545,3,1,2,0,1,Je! Ndege ya hasira inaendaje kufanya kazi? Ni vichwa vya ndege tu vinavyoelea?
10546,3,0,3,0,1,Je! Hiyo sio njano njema kwa Ronaldo kamili juu ya mwili kugonga ref?
10547,3,0,3,0,1,Je! Ni muda gani baada ya ngozi nyekundu kubadilisha nsme yao kumbukumbu zote zitaitwa jina la kibaguzi na kwa hivyo ni haramu? Mawazo yoyote?
10548,3,0,1,2,2,Watawaacha wapumbavu kwa muda gani # Ferguson waendelee? Acha pussy footin '& amp; kuwatawanya kwa njia yoyote ile muhimu!
10549,3,0,3,0,1,Je! Ni wachezaji wangapi wa # Yankees wana hit 3K? Lazima uweke #DerekJeter kwenye mazungumzo ya Best Yankee Ever. Nambari zake zinahitaji.
10550,6,0,6,0,1,Ni mara ngapi majembe hutazama picha yangu kwa siku & # 128557; & # 128557; & # 128557;
10551,3,0,3,0,1,Je! Ni wakati gani wa michango ya P O P kuishikilia chini?
10552,3,0,3,0,1,"Jinsi bestf wangu ananiita ""Watu"" kama ima niggah mara kwa mara kwake sasa smh."
10553,3,0,3,0,1,"Vipi sasa, gung-ho?"
10554,3,0,3,0,1,Jinsi anavyokaa mwaminifu na chumba kilichojaa majembe
10555,3,0,3,0,1,Je! Wewe hufanya kama kitoto?
10556,3,0,3,0,1,Je! Kuzimu iligongwaje David Murphy sio kukimbia nyumbani ?! Kwa wazi juu ya laini ya manjano. @MLB mwamuzi mwingine anaharibu .... Smh
10557,3,0,3,0,1,Jinsi punda huyu mbaya nigga anapata pussy zaidi kuliko mimi?
10558,3,0,2,1,1,Je! Unajuaje haupati pussy ya maisha halisi. Ni carin tu anayeingia ndani ya DM zako
10559,3,0,2,1,1,"RT @ J0MAEL: Anaweza kuingia DM zangu wakati wowote http://t.co/nZ74WBsDBH """
10560,3,0,3,0,1,Je! Unashirikianaje au hata kumburudisha yule bunda punda nigga ni zaidi ya ufahamu wangu
10561,4,0,4,0,1,Jinsi unalia kama kitoto kila wakati mimi mashabiki wengine wa Chifu huwa na mijadala ya kirafiki ?????
10562,3,0,3,0,1,Jinsi gani wewe fucc kwa fedha lakini wewe si jembe ???? Na nitakuheshimuje ikiwa poccets zako zilivunjika ??????
10563,3,0,3,0,1,Jinsi ulivyoenda mke wa kitoto anayeacha niggas alambe kichwa chake hadharani?
10564,3,0,3,0,1,Utatumiaje jina langu wakati unapenda ladha ya pussy? lol
10565,3,0,3,0,1,"Je! Utaanzaje fujo na kujaribu kuvunja nyumba hiyo ya mtu? Kwa racks 20, nitaua jembe hilo kwa familia yenye upepo mzuri."
10566,3,1,2,0,1,Jinsi unavyowapenda maapulo wewe bitch ya mananasi?
10567,3,0,3,0,1,Jinsi wewe livin jembe.
10568,6,0,6,0,1,Je! Unaonekanaje kama mama mbaya mbaya lakini unamdhihaki bitch mzuri wapi wanafanya hivyo? http://t.co/l7LhRuSG3n
10569,3,0,3,0,1,Jinsi unavyopiga lakini hauwezi kupata bitch kwa muziki wa RT? Weka Mic chini kaka.
10570,3,0,3,0,1,Jinsi unakaa mwaminifu katika chumba kilichojaa majembe? & # 128549;
10571,3,0,3,0,1,Je! Unazuia vizuizi hapa?
10572,3,2,1,0,0,Huyu jamaa amevaaje uponyaji wa hali ya juu hivi sasa
10573,3,0,3,0,1,Vipi kazi bitch @ mdsaab1
10574,3,0,0,3,2,"Hugh Heffner atakuwa kwenye Msaada wa Maisha, BADO kupata pussy"
10575,3,0,3,0,1,Hugh Hefner ameishi maisha ambayo wengi wetu wanaume tunaota tu. Mwanamume huyo ana miaka 88 na bado anapata pussy yote anayotaka.
10576,3,0,3,0,1,Kukumbatiana au Mabusu? & # 8212; Kukumbatiana. Inakupa hisia fuzzy joto. http://t.co/HRY3sVlwgs
10577,3,0,3,0,1,Hull wote yuh mudda cunt RT @FCBarcelona: Washambuliaji sita wamejiandaa kwa The Clasico http://t.co/Ve6RHXSS4x http://t.co/YJhUba6hUW
10578,3,0,3,0,1,"Unyenyekevu, sio jembe. RT @LoveMeDarlingg: 21. Sifa bora isiyo ya mwili jinsia tofauti inaweza kuwa nayo?"
10579,3,0,3,0,1,Njaa njema kama ncha ya ferkin
10580,3,0,0,3,2,Njaa basi jembe
10581,3,0,3,0,1,Hunkie anaamua kuanza mateke
10582,3,0,3,0,1,Majembe ya Hunnit ndani ya nyumba & amp; wote fckn Watch mbwa punda KB mpira tena. Ion kuona sababu ya kuvunja kama kuzimu 2 mahali pa kuvunjika au jela
10583,3,0,3,0,1,Harakisha nigga hii ndio ufunguo wa mwisho hawajui mahali ambapo glasi ya glasi salama kuingia kwenye kitita hicho unahitaji kitufe cha glasi!
10584,3,0,3,0,1,"Harakisha nigga hii ndio ufunguo wa mwisho, hawajui mahali salama glasi ya nyuzi, ili kuingia kwenye kitita hicho unahitaji kitufe cha glasi!"
10585,3,2,1,0,0,Kuhimili aint kwa kila mtu pia .. Jus kama niccas fulani haziwezi kuzunguka au kucheza mpira wa miguu niccas zingine haziwezi kushtuka
10586,3,0,3,0,1,Kidogo wa unafiki
10587,3,0,0,3,2,NAKIRI & gt; #DegenerateArtist na #Sayansi ya Uasi NDIYO #WALRUS ambaye hupiga pussy usiku & gt; MIMI #Msanii anampaka mkeo # BASTARDS & gt;
10588,3,0,0,3,2,I DONT FUCK WIT YOUUUUUUUU! wewe lil mjinga punda kijinga!
10589,3,0,3,0,1,Mimi Fucken siwezi kusimama viwambo vidogo vinavyoandika Insha mbaya juu ya jinsi unavyohisi juu ya kitu kwenye Facebook. #kubwa
10590,3,0,3,0,1,Sijaangalia sehemu moja ya #LHHNY hata hivyo ninaangalia mkutano huo. Shit hii ya coon. Namaanisha viwango vya upendeleo
10591,3,0,3,0,1,NINASIKILIZA KUMWEKA MUNGU KWA MARA MOJA MARA SASA IM BASED. Hakuna stfu wa kijinga. Yako kama 13 kaa nje ya mchezo wa msingi.
10592,3,0,3,0,1,NINAPENDA 10 & amp; 5 lakini siku nyingi zinanikumbusha kwanini udhibiti wa uzazi ni muhimu baadaye maishani.
10593,3,0,3,0,1,"Nimemkumbuka """" mtoto wangu wa ndege """"! Njoo nyumbani, 18!"
10594,6,0,6,0,1,"@somehoee """
10595,3,0,3,0,1,"Nilikuwa chini kwa Dakika moja, vitanzi hivyo viliacha Nigga"
10596,3,0,3,0,1,"Majembe hayo yalinisahau, kama vile hawakukutana na nigga """
10597,6,1,5,0,1,Nampenda kabisa Shanti yangu bila kujali tunayopitia huyo ni mtoto wangu
10598,3,1,2,0,1,Ninaendelea na Erin na nadhani yeye ni mzuri sana wewe ni watu wawili wanaokabiliwa na bitch juu yake kila wakati .. #nasty
10599,3,2,1,0,0,Kwa kweli mimi huchukia tu viunga hapa
10600,3,0,3,0,1,Nilichukua viunga hivi
10601,3,1,2,0,1,Mimi sio Finna kulala bitch ni saa 8 ukimaliza noddin tukutane juu
10602,3,0,3,0,1,Sijali Neva sijali ah bitch alikuwa na kusema juu yangu
10603,3,0,1,2,2,Mimi sio muuaji lakini usinisukume. Kulipa kisasi ni kama furaha tamu zaidi karibu na kupata pussy
10604,3,0,3,0,1,"Siogopi kukata kitita, au kufungua kifurushi au somethin. #Gangsta http://t.co/3RbXlChr4f"
10605,6,0,6,0,1,Sijaenda kwa haki tangu nilikuwa kama 8 na sijataka kwenda tangu wakati huo ama kwa sababu fulani. Niggers wengi sana kwangu
10606,3,0,3,0,1,Sipendi kusikiliza hii rap ya nigga juu ya kula pussy
10607,3,0,3,0,1,Sinunui pussy nina wafuasi wengi sana kwa hiyo
10608,3,0,3,0,1,Sifungi bitch ambayo iko hapa ikichapisha zawadi za ngono lakini labda mimi ni tofauti tu
10609,3,0,3,0,1,Sitakata nywele zangu kwa jembe lako kwa hc
10610,3,0,3,0,1,Sio kugeuka juu ya kitoto
10611,3,0,3,0,1,Sijui hata wasichana wazungu walikuwa na pussy nzuri kama dat eitha lbvs wao # WINNININ pia
10612,3,0,3,0,1,Siwezi kuwa fenna imefungwa masaa 23 kwa siku kumpiga Dick yangu kwa MF mwenye hatia ambaye hapa hapa anapiga pussy ya bure ya ulimwengu.
10613,3,0,3,0,1,"Sitaenda kwenye sinema, jembe tunafanya ngono moja kwa moja."
10614,6,0,6,0,1,Sina majembe & # 128530; & # 128074;
10615,3,0,3,0,1,"Sina pussy au magugu, mimi niko juu ya yule mtoto anayenyonya lishe yangu ya dick"
10616,3,0,2,1,1,"Sina aina yoyote, utapeli mbaya ndio kitu pekee ninachopenda."
10617,3,1,2,0,1,Sina wakati wa jembe kumwambia hop yake katika mjeledi & amp; funga mbwa mwitu wa Cadillac
10618,3,0,3,0,1,"Sina bitch tena, nimepata leseni yangu. : D"
10619,3,0,3,0,1,Sio mara tatu juu ya pesa ambayo shit huja kila wakati kama pussy ya bitch
10620,3,0,3,0,1,Mimi si stressin wewe majembe. Jua dat & # 128133; & # 128129; & # 128068;
10621,3,0,3,0,1,"Sizungumzii simu ya onna, lakini tunaandika maandishi moja kwa moja. Nataka kwenda kwa bitch wa sinema sisi SEXIN & # 128175;"
10622,3,1,2,0,1,"Sijaribu kutomba, kitoto. Nataka mabawa tu."
10623,3,0,3,0,1,Mimi nina wazimu juu yenu matumbwi THATS nini majembe kufanya
10624,3,0,3,0,1,"Nimekukasirikia, hiyo ndio majembe hufanya"
10625,3,0,3,0,1,Sijawahi kuwa na uchunguzi na hakuna bitch mwingine juu ya nigga ikiwa wewe ni nigga mzuri im mzima wa kutosha pia nitafute mwingine & # 128527;
10626,3,0,3,0,1,"Sina killa lakini si nisukuma, kulipiza kisasi ni furaha tamu karibu na kupata pussy"
10627,3,0,3,0,1,"Ninasema wewe mtoto mdogo, Lakini unafanya kama mbwa wa kike."
10628,3,0,3,0,1,Nilikaribia kumpiga yule bitch juu.
10629,3,0,3,0,1,Nilikaribia kuzima .... Cunt mdogo alikuwa akimdharau kobe wangu .... Na hatuheshimu Gorilla.
10630,3,0,3,0,1,Karibu nilimkimbiza kitita mwekundu mwembamba juu.
10631,3,0,0,3,2,Karibu nilimkanyaga ndege anayekimbia kuzunguka sakafu ah wao ni wa kutisha sana
10632,3,0,3,0,1,Mimi karibu nilikuwa mzuri mara moja .. Ndipo nikagundua watu wanahitaji kujitahidi na kuacha kuwa vibarua vile vya kihemko
10633,3,0,3,0,1,Tayari nimekwisha kufunuliwa kwenye Facebook na jembe fulani
10634,6,1,5,0,1,Tayari ninajua kuwa niko karibu kununua vinywaji vingi sana usiku wa leo hivi kwamba sitawahi kutomba lakini maisha ni juu ya kupigwa na kukosa. Inachukua nafasi
10635,3,0,3,0,1,Tayari najua Wilson amekwenda jembe baadaye ngoja niende nikapate ammo yangu
